Account_ID,Date,Transaction_details,Chq_no,Value_date,Withdrawal_amt,Withdrawal_currency,Deposit_amt,Deposit_currency,Balance_amt
ACC00001,05-05-2024,Utility Bill,,05-05-2024,199.07,JPY,746.79,USD,4068.11
ACC00014,05-05-2024,ATM Withdrawal,,05-05-2024,20.27,INR,631.85,INR,2581.35
ACC00003,05-05-2024,ATM Withdrawal,,05-05-2024,514.97,JPY,921.73,INR,1324.87
ACC00038,05-05-2024,Utility Bill,,05-05-2024,342.2,USD,682.2,EUR,3230.98
ACC00015,05-05-2024,Salary Credit,,05-05-2024,17.47,EUR,475.35,JPY,4290.15
ACC00029,05-05-2024,ATM Withdrawal,,05-05-2024,102.49,SGD,586.67,USD,3464.78
ACC00014,06-05-2024,Salary Credit,,06-05-2024,94.88,INR,336.33,EUR,2827.3
ACC00041,06-05-2024,ATM Withdrawal,,06-05-2024,957.59,SGD,243.74,JPY,1938.49
ACC00050,06-05-2024,POS Purchase,,06-05-2024,478.09,SGD,756.69,JPY,2344.62
ACC00033,06-05-2024,Utility Bill,,06-05-2024,851.02,EUR,232.95,EUR,4206.39
ACC00006,06-05-2024,Salary Credit,,06-05-2024,149.06,EUR,306.36,INR,3154.16
ACC00012,06-05-2024,ATM Withdrawal,,06-05-2024,488.87,EUR,885.53,SGD,1984.79
ACC00009,07-05-2024,Salary Credit,,07-05-2024,719.77,INR,322.22,EUR,3714.77
ACC00009,07-05-2024,Salary Credit,,07-05-2024,904.69,SGD,5.95,JPY,4863.09
ACC00039,07-05-2024,POS Purchase,,07-05-2024,430.98,JPY,579,USD,1521.2
ACC00003,08-05-2024,ATM Withdrawal,,08-05-2024,564.99,SGD,187.56,EUR,3016.87
ACC00029,08-05-2024,ATM Withdrawal,,08-05-2024,314.54,JPY,889.77,INR,2652.14
ACC00047,08-05-2024,Salary Credit,,08-05-2024,741.27,JPY,363.21,SGD,3507.26
ACC00026,08-05-2024,ATM Withdrawal,,08-05-2024,100.25,EUR,322.69,SGD,1859.93
ACC00025,08-05-2024,POS Purchase,,08-05-2024,859.29,SGD,318.42,USD,3566.09
ACC00037,08-05-2024,Salary Credit,,08-05-2024,581.23,INR,842.1,USD,4167.65
ACC00009,08-05-2024,ATM Withdrawal,,08-05-2024,992.94,INR,703.47,INR,3226.24
ACC00015,09-05-2024,POS Purchase,,09-05-2024,693.28,INR,270.09,EUR,1426.78
ACC00009,09-05-2024,Online Transfer,,09-05-2024,722.57,JPY,973.92,JPY,2608.45
ACC00025,09-05-2024,ATM Withdrawal,,09-05-2024,201.51,INR,288.92,EUR,2195.21
ACC00015,09-05-2024,Utility Bill,,09-05-2024,674.57,USD,410.89,JPY,4327.24
ACC00014,09-05-2024,Utility Bill,,09-05-2024,633.32,USD,990.31,EUR,4335.35
ACC00008,09-05-2024,Online Transfer,,09-05-2024,417.93,USD,348.96,EUR,4961.02
ACC00003,10-05-2024,Utility Bill,,10-05-2024,945.84,INR,540.29,SGD,4725.92
ACC00012,10-05-2024,ATM Withdrawal,,10-05-2024,122.33,USD,212.65,EUR,1708.94
ACC00023,10-05-2024,POS Purchase,,10-05-2024,573.57,JPY,845.18,JPY,1361.66
ACC00042,10-05-2024,POS Purchase,,10-05-2024,597.37,JPY,649.43,JPY,4830.18
ACC00013,10-05-2024,Utility Bill,,10-05-2024,693.08,EUR,603.14,SGD,2350.57
ACC00031,11-05-2024,Utility Bill,,11-05-2024,266.92,INR,576.2,JPY,3527.27
ACC00009,11-05-2024,POS Purchase,,11-05-2024,229.55,INR,239.03,EUR,1312.94
ACC00050,11-05-2024,Salary Credit,,11-05-2024,44.01,EUR,322.86,INR,1350.62
ACC00047,11-05-2024,Online Transfer,,11-05-2024,453.84,EUR,144.76,SGD,1791.95
ACC00014,11-05-2024,POS Purchase,,11-05-2024,65.39,JPY,472.59,INR,1140.23
ACC00017,11-05-2024,Utility Bill,,11-05-2024,708.9,INR,876.72,EUR,2146.5
ACC00009,11-05-2024,Utility Bill,,11-05-2024,83.62,EUR,651.52,JPY,1830.19
ACC00020,12-05-2024,ATM Withdrawal,,12-05-2024,100.47,SGD,806.55,EUR,3235.65
ACC00002,12-05-2024,Utility Bill,,12-05-2024,294.02,USD,997.32,JPY,3113.76
ACC00048,12-05-2024,Online Transfer,,12-05-2024,353.72,SGD,328.98,INR,4347.98
ACC00021,12-05-2024,Online Transfer,,12-05-2024,653.32,SGD,837.4,JPY,1806.2
ACC00003,12-05-2024,Salary Credit,,12-05-2024,928.6,EUR,662.26,JPY,2002.65
ACC00018,13-05-2024,POS Purchase,,13-05-2024,527.41,JPY,825.91,INR,1463.11
ACC00016,13-05-2024,POS Purchase,,13-05-2024,51.54,EUR,623.31,SGD,1986.23
ACC00018,13-05-2024,ATM Withdrawal,,13-05-2024,523.11,EUR,550.8,USD,1341.07
ACC00011,13-05-2024,POS Purchase,,13-05-2024,32.92,INR,328.79,INR,1780.41
ACC00050,13-05-2024,Salary Credit,,13-05-2024,837.99,EUR,756.14,INR,3545.95
ACC00030,13-05-2024,Utility Bill,,13-05-2024,252.47,INR,373.03,EUR,4074.44
ACC00029,14-05-2024,ATM Withdrawal,,14-05-2024,359.56,USD,620.25,SGD,1551.6
ACC00041,14-05-2024,Utility Bill,,14-05-2024,92.38,SGD,116.1,EUR,3620.62
ACC00014,14-05-2024,Utility Bill,,14-05-2024,403.88,EUR,939.65,USD,4357.32
ACC00018,14-05-2024,ATM Withdrawal,,14-05-2024,79.9,JPY,399.03,USD,2972.91
ACC00033,14-05-2024,Utility Bill,,14-05-2024,102.86,INR,300.23,USD,1516.22
ACC00007,15-05-2024,Online Transfer,,15-05-2024,811.63,INR,320.96,JPY,3408.64
ACC00018,15-05-2024,Utility Bill,,15-05-2024,243.37,INR,519.31,EUR,4992.54
ACC00023,15-05-2024,Salary Credit,,15-05-2024,676.34,EUR,916.44,EUR,3828.84
ACC00014,15-05-2024,Salary Credit,,15-05-2024,213.32,EUR,839.68,INR,3843.04
ACC00049,15-05-2024,POS Purchase,,15-05-2024,802.6,SGD,905.85,EUR,4892.12
ACC00001,15-05-2024,Utility Bill,,15-05-2024,50.05,SGD,603.96,JPY,4276.49
ACC00017,15-05-2024,Salary Credit,,15-05-2024,727.23,INR,724.67,EUR,1533.87
ACC00045,16-05-2024,Utility Bill,,16-05-2024,683.22,JPY,936.62,INR,4367.66
ACC00003,16-05-2024,Utility Bill,,16-05-2024,808.53,INR,343.42,EUR,1125.69
ACC00010,16-05-2024,ATM Withdrawal,,16-05-2024,873.05,SGD,464.63,EUR,1947.64
ACC00050,17-05-2024,Salary Credit,,17-05-2024,985.12,USD,929.58,INR,1037.77
ACC00032,17-05-2024,Salary Credit,,17-05-2024,582.52,SGD,869.12,SGD,4414.14
ACC00004,17-05-2024,Utility Bill,,17-05-2024,591.04,JPY,534.12,EUR,3919.76
ACC00038,17-05-2024,Salary Credit,,17-05-2024,622.86,INR,126.48,INR,2324.03
ACC00032,17-05-2024,POS Purchase,,17-05-2024,249.35,EUR,765.51,SGD,3183.65
ACC00027,17-05-2024,Online Transfer,,17-05-2024,666.68,INR,621.63,USD,1496.18
ACC00049,18-05-2024,Online Transfer,,18-05-2024,95.33,EUR,180.11,SGD,1059.24
ACC00009,18-05-2024,Online Transfer,,18-05-2024,384.76,INR,443.89,INR,2462.36
ACC00026,18-05-2024,POS Purchase,,18-05-2024,38.22,JPY,717.02,INR,2270.04
ACC00019,19-05-2024,ATM Withdrawal,,19-05-2024,54.35,INR,588.08,JPY,2351.1
ACC00007,19-05-2024,Utility Bill,,19-05-2024,304.27,INR,80.04,SGD,3150.21
ACC00040,19-05-2024,Utility Bill,,19-05-2024,863.93,EUR,899.22,EUR,3678.58
ACC00014,19-05-2024,Salary Credit,,19-05-2024,34.65,SGD,447.13,INR,1585.52
ACC00050,19-05-2024,Utility Bill,,19-05-2024,321.16,EUR,405.6,SGD,3530.43
ACC00043,19-05-2024,Online Transfer,,19-05-2024,282.13,USD,15.71,USD,4287.23
ACC00022,20-05-2024,Salary Credit,,20-05-2024,999.37,EUR,748.28,SGD,1436.52
ACC00039,20-05-2024,Salary Credit,,20-05-2024,65.64,SGD,108.42,USD,1258.14
ACC00036,20-05-2024,Utility Bill,,20-05-2024,151.81,INR,492.44,JPY,2547.94
ACC00021,21-05-2024,Online Transfer,,21-05-2024,182.76,SGD,522.95,JPY,2592.98
ACC00003,21-05-2024,Utility Bill,,21-05-2024,894.13,JPY,869.29,INR,4941.54
ACC00040,21-05-2024,ATM Withdrawal,,21-05-2024,261.22,INR,659.17,INR,1883.44
ACC00015,21-05-2024,Salary Credit,,21-05-2024,705.97,EUR,507.37,SGD,3766.14
ACC00048,21-05-2024,Utility Bill,,21-05-2024,58.06,JPY,718.9,EUR,3068.99
ACC00005,21-05-2024,Salary Credit,,21-05-2024,626.12,INR,520.96,SGD,2635.15
ACC00016,22-05-2024,ATM Withdrawal,,22-05-2024,816.99,SGD,303.5,USD,1744.93
ACC00015,22-05-2024,Salary Credit,,22-05-2024,747.5,SGD,385.19,JPY,2161.05
ACC00014,22-05-2024,Utility Bill,,22-05-2024,637.6,USD,738.11,INR,1109.09
ACC00034,23-05-2024,Salary Credit,,23-05-2024,768.52,SGD,321.45,EUR,3145.43
ACC00023,23-05-2024,Utility Bill,,23-05-2024,214.86,USD,49.26,EUR,1830.03
ACC00015,23-05-2024,Utility Bill,,23-05-2024,379.98,SGD,373.06,USD,2284.5
ACC00025,23-05-2024,Online Transfer,,23-05-2024,362.77,INR,983.69,USD,4430.23
ACC00023,23-05-2024,Utility Bill,,23-05-2024,759.41,INR,990.34,JPY,4730.6
ACC00013,24-05-2024,Online Transfer,,24-05-2024,193.44,EUR,146.72,USD,4214.11
ACC00026,24-05-2024,Salary Credit,,24-05-2024,66.95,USD,457.61,SGD,3790.88
ACC00001,24-05-2024,Utility Bill,,24-05-2024,90.99,EUR,900.09,INR,3855.79
ACC00031,24-05-2024,ATM Withdrawal,,24-05-2024,301.85,USD,274.89,EUR,3471.86
ACC00010,24-05-2024,Utility Bill,,24-05-2024,10.96,INR,527.66,EUR,2581.27
ACC00014,24-05-2024,ATM Withdrawal,,24-05-2024,302.33,SGD,949.91,USD,4323.15
ACC00011,25-05-2024,Salary Credit,,25-05-2024,655.14,SGD,492.93,EUR,4200.01
ACC00017,25-05-2024,Online Transfer,,25-05-2024,221.99,EUR,961.41,JPY,3402.91
ACC00036,25-05-2024,Online Transfer,,25-05-2024,418.61,EUR,887.45,EUR,4850.11
ACC00013,25-05-2024,ATM Withdrawal,,25-05-2024,491.28,USD,500.31,USD,1800.28
ACC00015,25-05-2024,Online Transfer,,25-05-2024,783.45,SGD,299.63,JPY,3729.97
ACC00031,25-05-2024,Utility Bill,,25-05-2024,697.8,EUR,906.71,JPY,3129.6
ACC00032,25-05-2024,Utility Bill,,25-05-2024,380.41,INR,529.32,SGD,4693.45
ACC00044,26-05-2024,Utility Bill,,26-05-2024,743.99,USD,793.78,EUR,2152.33
ACC00045,26-05-2024,POS Purchase,,26-05-2024,869.67,USD,973.7,JPY,1666.94
ACC00008,26-05-2024,Utility Bill,,26-05-2024,878.65,SGD,725.67,EUR,1631.39
ACC00036,26-05-2024,Online Transfer,,26-05-2024,529.63,USD,174.93,JPY,1614.15
ACC00014,26-05-2024,Salary Credit,,26-05-2024,154.75,INR,3.4,JPY,1003.19
ACC00021,26-05-2024,Salary Credit,,26-05-2024,367.24,JPY,767.2,SGD,1089.97
ACC00041,27-05-2024,ATM Withdrawal,,27-05-2024,307.87,JPY,4.16,INR,2552.92
ACC00010,27-05-2024,Online Transfer,,27-05-2024,540.28,JPY,2.25,SGD,3597.98
ACC00023,27-05-2024,Online Transfer,,27-05-2024,31.76,JPY,113.64,EUR,4549.04
ACC00033,27-05-2024,POS Purchase,,27-05-2024,460.78,USD,654.61,INR,4247.37
ACC00044,27-05-2024,Salary Credit,,27-05-2024,263.13,JPY,437.66,EUR,1091.23
ACC00024,27-05-2024,Salary Credit,,27-05-2024,471.82,JPY,702.57,USD,2453.35
ACC00032,27-05-2024,POS Purchase,,27-05-2024,264.91,USD,785.11,USD,4097.43
ACC00010,27-05-2024,POS Purchase,,27-05-2024,620.71,INR,995.08,SGD,1258.23
ACC00035,28-05-2024,Utility Bill,,28-05-2024,177.38,JPY,327.54,JPY,1953.49
ACC00015,28-05-2024,Salary Credit,,28-05-2024,246.57,INR,304.89,EUR,2593.67
ACC00025,28-05-2024,Utility Bill,,28-05-2024,483.47,USD,378.25,SGD,3709.74
ACC00008,28-05-2024,POS Purchase,,28-05-2024,898.79,SGD,164.54,EUR,2023.28
ACC00015,28-05-2024,Utility Bill,,28-05-2024,535.76,INR,640.09,SGD,4090.51
ACC00021,29-05-2024,ATM Withdrawal,,29-05-2024,532.76,USD,144,JPY,4343.75
ACC00027,29-05-2024,Utility Bill,,29-05-2024,672.58,SGD,939.3,USD,4654.35
ACC00009,29-05-2024,Utility Bill,,29-05-2024,449.92,EUR,572.37,INR,4743.95
ACC00014,29-05-2024,Salary Credit,,29-05-2024,15.31,EUR,358.99,USD,2532.84
ACC00043,29-05-2024,Online Transfer,,29-05-2024,906.17,INR,166.95,INR,4310.55
ACC00017,30-05-2024,POS Purchase,,30-05-2024,320.96,SGD,693.47,USD,2402.5
ACC00005,30-05-2024,Utility Bill,,30-05-2024,902.58,EUR,377.2,USD,1924
ACC00042,30-05-2024,POS Purchase,,30-05-2024,248.23,USD,268.34,USD,1119.44
ACC00036,30-05-2024,Salary Credit,,30-05-2024,387.26,USD,184.24,EUR,3443.07
ACC00015,30-05-2024,Utility Bill,,30-05-2024,953.84,USD,629.79,INR,4968.48
ACC00009,30-05-2024,Online Transfer,,30-05-2024,338.99,EUR,98.73,SGD,4662.37
ACC00025,30-05-2024,Utility Bill,,30-05-2024,805.71,JPY,622.99,INR,2292.66
ACC00012,31-05-2024,Utility Bill,,31-05-2024,231.62,JPY,187.79,SGD,1105.67
ACC00011,31-05-2024,Salary Credit,,31-05-2024,375.43,INR,678.27,USD,1711.2
ACC00021,31-05-2024,Online Transfer,,31-05-2024,766.39,USD,607.68,INR,4690.09
ACC00037,31-05-2024,ATM Withdrawal,,31-05-2024,246.34,JPY,659.38,INR,1879.88
ACC00014,01-06-2024,ATM Withdrawal,,01-06-2024,281.54,INR,134.31,JPY,1292.7
ACC00018,01-06-2024,POS Purchase,,01-06-2024,613.89,SGD,761.82,EUR,4960.2
ACC00029,01-06-2024,ATM Withdrawal,,01-06-2024,675.8,SGD,380.87,EUR,3936.69
ACC00042,01-06-2024,Online Transfer,,01-06-2024,760.43,EUR,252.93,EUR,4367.73
ACC00033,01-06-2024,Salary Credit,,01-06-2024,456.41,JPY,362.47,JPY,2858.93
ACC00032,01-06-2024,Utility Bill,,01-06-2024,532.56,SGD,859.45,USD,4053.46
ACC00025,02-06-2024,Salary Credit,,02-06-2024,11.09,EUR,117.9,USD,1666.98
ACC00024,02-06-2024,Online Transfer,,02-06-2024,168.94,JPY,319.99,SGD,2763.99
ACC00033,02-06-2024,Salary Credit,,02-06-2024,746.58,SGD,482.45,SGD,1960.58
ACC00042,02-06-2024,Salary Credit,,02-06-2024,133.49,INR,119.24,SGD,2712.19
ACC00003,02-06-2024,ATM Withdrawal,,02-06-2024,471,EUR,523.7,JPY,3413.11
ACC00037,02-06-2024,ATM Withdrawal,,02-06-2024,717.03,JPY,85.9,EUR,1119.21
ACC00015,03-06-2024,Salary Credit,,03-06-2024,640.2,INR,936.98,JPY,2815.24
ACC00006,03-06-2024,Utility Bill,,03-06-2024,966.87,EUR,770.81,INR,1342.33
ACC00030,03-06-2024,Utility Bill,,03-06-2024,266.53,JPY,769.01,USD,1045.38
ACC00026,03-06-2024,Online Transfer,,03-06-2024,458.76,EUR,724.98,EUR,3921.63
ACC00048,03-06-2024,Salary Credit,,03-06-2024,420.43,USD,777.9,INR,3945.18
ACC00023,04-06-2024,POS Purchase,,04-06-2024,709,SGD,141.38,SGD,2383.36
ACC00039,04-06-2024,Utility Bill,,04-06-2024,116.45,JPY,392.35,USD,1929.49
ACC00003,04-06-2024,ATM Withdrawal,,04-06-2024,192.68,USD,946.32,SGD,3454.16
ACC00007,04-06-2024,Online Transfer,,04-06-2024,522.5,JPY,545.32,INR,3137.39
ACC00003,04-06-2024,Utility Bill,,04-06-2024,462.84,SGD,29.91,JPY,2473.41
ACC00021,05-06-2024,POS Purchase,,05-06-2024,117.11,INR,593.62,EUR,1990.53
ACC00030,05-06-2024,Salary Credit,,05-06-2024,448.38,JPY,479.94,EUR,3430.42
ACC00036,05-06-2024,Utility Bill,,05-06-2024,802.24,USD,155.56,JPY,1030.86
ACC00008,05-06-2024,Utility Bill,,05-06-2024,665.76,SGD,973.08,JPY,2401.91
ACC00029,05-06-2024,ATM Withdrawal,,05-06-2024,210.85,INR,351.25,JPY,1409.96
ACC00022,05-06-2024,ATM Withdrawal,,05-06-2024,283.17,SGD,170.66,SGD,2867.1
ACC00030,06-06-2024,Salary Credit,,06-06-2024,709.49,SGD,461.66,SGD,3034.98
ACC00011,06-06-2024,Salary Credit,,06-06-2024,491.37,EUR,96.41,EUR,2612.72
ACC00005,06-06-2024,Online Transfer,,06-06-2024,213.99,EUR,58.95,JPY,3699.15
ACC00008,07-06-2024,ATM Withdrawal,,07-06-2024,532.95,USD,754.25,USD,3331.01
ACC00037,07-06-2024,Salary Credit,,07-06-2024,282.99,JPY,596.91,EUR,4124.46
ACC00030,07-06-2024,POS Purchase,,07-06-2024,206.83,SGD,713.01,EUR,1986.67
ACC00009,07-06-2024,POS Purchase,,07-06-2024,213.56,EUR,906.12,EUR,2227.12
ACC00017,07-06-2024,Salary Credit,,07-06-2024,834.76,SGD,710.68,JPY,3284.46
ACC00030,07-06-2024,Salary Credit,,07-06-2024,602.93,EUR,718.73,EUR,4888.64
ACC00019,07-06-2024,ATM Withdrawal,,07-06-2024,111.54,EUR,918.53,USD,1905.22
ACC00032,07-06-2024,POS Purchase,,07-06-2024,237.98,JPY,894.68,EUR,4338.82
ACC00003,08-06-2024,ATM Withdrawal,,08-06-2024,616.53,INR,713.2,INR,2314.42
ACC00038,08-06-2024,ATM Withdrawal,,08-06-2024,722.4,JPY,869.17,USD,2737.13
ACC00021,08-06-2024,Online Transfer,,08-06-2024,957.96,SGD,957.11,USD,3239.01
ACC00021,08-06-2024,POS Purchase,,08-06-2024,458.96,USD,312.64,INR,3767.26
ACC00048,08-06-2024,POS Purchase,,08-06-2024,16.73,INR,740.84,USD,2966.54
ACC00021,08-06-2024,Online Transfer,,08-06-2024,95.5,INR,729.31,JPY,2360.74
ACC00034,08-06-2024,Salary Credit,,08-06-2024,935.47,EUR,608.03,INR,4712.12
ACC00046,08-06-2024,Salary Credit,,08-06-2024,534.69,JPY,118.32,SGD,3840.36
ACC00032,09-06-2024,ATM Withdrawal,,09-06-2024,788.35,JPY,504.5,INR,4848.58
ACC00015,09-06-2024,Salary Credit,,09-06-2024,343.72,EUR,310.31,SGD,2227.62
ACC00040,09-06-2024,Online Transfer,,09-06-2024,394.52,SGD,397.35,EUR,1981.89
ACC00037,09-06-2024,Salary Credit,,09-06-2024,983.83,INR,116.22,EUR,3025.39
ACC00021,09-06-2024,ATM Withdrawal,,09-06-2024,911.35,EUR,56.13,SGD,2572.84
ACC00008,09-06-2024,POS Purchase,,09-06-2024,878.14,INR,870.28,INR,3239.37
ACC00006,09-06-2024,Utility Bill,,09-06-2024,731.78,EUR,244.69,JPY,2490.71
ACC00027,10-06-2024,Online Transfer,,10-06-2024,261.43,JPY,451.94,USD,4977.85
ACC00017,10-06-2024,Utility Bill,,10-06-2024,579.18,JPY,865.28,SGD,2146.65
ACC00005,10-06-2024,POS Purchase,,10-06-2024,616.44,INR,911.66,EUR,1786.75
ACC00025,10-06-2024,Salary Credit,,10-06-2024,868.18,EUR,927.82,EUR,1191.68
ACC00043,10-06-2024,Online Transfer,,10-06-2024,972.51,USD,118.73,USD,3935.84
ACC00023,10-06-2024,POS Purchase,,10-06-2024,892.94,SGD,473.57,SGD,4287.73
ACC00043,10-06-2024,Online Transfer,,10-06-2024,728.87,JPY,95.83,USD,1053.26
ACC00014,11-06-2024,Salary Credit,,11-06-2024,893.45,USD,886.08,INR,3326.89
ACC00033,11-06-2024,ATM Withdrawal,,11-06-2024,840.92,JPY,588.32,INR,3559.09
ACC00006,11-06-2024,POS Purchase,,11-06-2024,814.95,INR,52.89,EUR,1938.14
ACC00004,11-06-2024,ATM Withdrawal,,11-06-2024,159.81,JPY,424.83,USD,3959.62
ACC00017,11-06-2024,Online Transfer,,11-06-2024,64.6,EUR,968.34,SGD,4293.8
ACC00022,11-06-2024,Utility Bill,,11-06-2024,560.92,INR,296.15,SGD,1114.88
ACC00048,12-06-2024,POS Purchase,,12-06-2024,939.91,USD,437.68,USD,1177.71
ACC00046,12-06-2024,ATM Withdrawal,,12-06-2024,997.26,SGD,348.37,USD,3752.83
ACC00036,12-06-2024,Utility Bill,,12-06-2024,217.8,INR,183.69,EUR,4689.02
ACC00042,13-06-2024,POS Purchase,,13-06-2024,829.82,EUR,792.7,USD,1543.9
ACC00015,13-06-2024,Online Transfer,,13-06-2024,370.85,USD,829.51,EUR,1848.05
ACC00018,13-06-2024,POS Purchase,,13-06-2024,700.06,JPY,293.15,INR,3157.5
ACC00047,13-06-2024,Salary Credit,,13-06-2024,980.59,INR,32.47,EUR,4470.23
ACC00028,13-06-2024,ATM Withdrawal,,13-06-2024,338.8,USD,705.84,INR,2405.45
ACC00026,13-06-2024,ATM Withdrawal,,13-06-2024,76.75,EUR,594.2,SGD,4313.75
ACC00008,13-06-2024,ATM Withdrawal,,13-06-2024,553.44,INR,170.65,SGD,2595.84
ACC00049,14-06-2024,Utility Bill,,14-06-2024,267.39,USD,557.5,USD,3628.57
ACC00044,14-06-2024,Online Transfer,,14-06-2024,844.08,JPY,364.56,SGD,3709.47
ACC00017,14-06-2024,POS Purchase,,14-06-2024,179.45,SGD,12.93,SGD,2109.72
ACC00036,14-06-2024,Online Transfer,,14-06-2024,519.97,EUR,863.82,USD,1008.88
ACC00015,14-06-2024,ATM Withdrawal,,14-06-2024,460.9,JPY,771.55,USD,2577.31
ACC00015,14-06-2024,POS Purchase,,14-06-2024,857.55,JPY,494.14,JPY,2299.3
ACC00043,14-06-2024,Online Transfer,,14-06-2024,472.36,JPY,471.13,EUR,2497.39
ACC00045,14-06-2024,ATM Withdrawal,,14-06-2024,747.85,EUR,115.1,JPY,1725.35
ACC00039,15-06-2024,Online Transfer,,15-06-2024,309.12,SGD,508.5,EUR,4299.02
ACC00003,15-06-2024,Online Transfer,,15-06-2024,579.8,USD,983.86,SGD,2658.73
ACC00019,15-06-2024,Utility Bill,,15-06-2024,86.83,USD,393.77,EUR,3850.41
ACC00024,15-06-2024,POS Purchase,,15-06-2024,741.15,INR,323.42,JPY,4765.11
ACC00043,16-06-2024,ATM Withdrawal,,16-06-2024,302.83,USD,93.87,SGD,4530.35
ACC00013,16-06-2024,Online Transfer,,16-06-2024,857.04,EUR,994.96,USD,4438.37
ACC00031,16-06-2024,Online Transfer,,16-06-2024,961.77,SGD,36.61,EUR,4865.2
ACC00033,16-06-2024,ATM Withdrawal,,16-06-2024,777.06,EUR,843.26,SGD,1790.97
ACC00025,16-06-2024,Online Transfer,,16-06-2024,280.79,JPY,328.64,INR,1849.21
ACC00016,16-06-2024,POS Purchase,,16-06-2024,614.02,INR,950.03,INR,3086.47
ACC00001,16-06-2024,Salary Credit,,16-06-2024,861.32,JPY,242.77,JPY,2773.06
ACC00039,16-06-2024,ATM Withdrawal,,16-06-2024,636.64,USD,869.39,EUR,1187.4
ACC00027,17-06-2024,POS Purchase,,17-06-2024,488.89,INR,858.1,INR,1208.32
ACC00011,17-06-2024,Online Transfer,,17-06-2024,644.87,JPY,1.54,EUR,4725.73
ACC00014,17-06-2024,Utility Bill,,17-06-2024,460.24,SGD,517.45,EUR,2943.59
ACC00037,18-06-2024,ATM Withdrawal,,18-06-2024,157.08,USD,190.15,INR,1960.89
ACC00050,18-06-2024,Utility Bill,,18-06-2024,366.64,EUR,750.68,USD,4572.12
ACC00037,18-06-2024,POS Purchase,,18-06-2024,322.84,SGD,687.38,INR,4980.58
ACC00002,19-06-2024,ATM Withdrawal,,19-06-2024,940.59,EUR,256.29,EUR,3288.97
ACC00025,19-06-2024,POS Purchase,,19-06-2024,769.02,USD,378.49,JPY,3289.23
ACC00038,19-06-2024,ATM Withdrawal,,19-06-2024,218.17,SGD,622.09,JPY,2730.67
ACC00034,19-06-2024,POS Purchase,,19-06-2024,512.5,JPY,891.05,JPY,3738.91
ACC00013,20-06-2024,POS Purchase,,20-06-2024,975.01,EUR,658.39,JPY,3903.42
ACC00002,20-06-2024,Online Transfer,,20-06-2024,635.5,INR,432.91,USD,3407.2
ACC00036,20-06-2024,POS Purchase,,20-06-2024,509.63,USD,774.75,USD,2331.12
ACC00035,20-06-2024,Online Transfer,,20-06-2024,671.45,EUR,298.79,INR,1534.96
ACC00008,20-06-2024,Online Transfer,,20-06-2024,99.61,JPY,361.67,JPY,1963.39
ACC00004,20-06-2024,Salary Credit,,20-06-2024,714.45,JPY,635.34,USD,2097.04
ACC00010,21-06-2024,Salary Credit,,21-06-2024,948.15,JPY,69.21,USD,3094.63
ACC00048,21-06-2024,Salary Credit,,21-06-2024,967.46,JPY,669.49,INR,4748.34
ACC00033,21-06-2024,Salary Credit,,21-06-2024,806.39,USD,270.35,INR,2196.81
ACC00030,21-06-2024,Utility Bill,,21-06-2024,564.2,JPY,280.67,SGD,1165.78
ACC00022,21-06-2024,ATM Withdrawal,,21-06-2024,193.93,SGD,648.31,JPY,3375.11
ACC00036,21-06-2024,Utility Bill,,21-06-2024,957.2,USD,246.67,USD,4660.54
ACC00035,22-06-2024,ATM Withdrawal,,22-06-2024,131.24,SGD,84.54,USD,2524.77
ACC00028,22-06-2024,Salary Credit,,22-06-2024,5.84,JPY,479.34,SGD,2495.73
ACC00044,22-06-2024,POS Purchase,,22-06-2024,510.4,JPY,719.75,SGD,1325.89
ACC00012,22-06-2024,POS Purchase,,22-06-2024,96.44,EUR,509.52,INR,3747.8
ACC00020,23-06-2024,POS Purchase,,23-06-2024,331.43,USD,357.05,SGD,4906.36
ACC00012,23-06-2024,ATM Withdrawal,,23-06-2024,496.82,INR,186.69,USD,2683.73
ACC00046,23-06-2024,ATM Withdrawal,,23-06-2024,960.9,JPY,121.35,USD,3139.85
ACC00040,23-06-2024,Online Transfer,,23-06-2024,778.56,INR,604.67,SGD,4707.72
ACC00034,23-06-2024,Utility Bill,,23-06-2024,109.13,SGD,880.31,USD,2153.33
ACC00039,23-06-2024,Online Transfer,,23-06-2024,325.96,SGD,632.62,USD,3194.66
ACC00032,23-06-2024,Utility Bill,,23-06-2024,797.42,JPY,254.25,INR,2393.08
ACC00025,23-06-2024,ATM Withdrawal,,23-06-2024,968.58,JPY,267.52,SGD,2841.57
ACC00032,24-06-2024,POS Purchase,,24-06-2024,741.72,JPY,483.44,JPY,3802.92
ACC00003,24-06-2024,Utility Bill,,24-06-2024,841.19,JPY,10.95,SGD,3913.13
ACC00027,24-06-2024,ATM Withdrawal,,24-06-2024,85.11,JPY,217.12,JPY,1948.69
ACC00036,24-06-2024,Salary Credit,,24-06-2024,193.77,SGD,763.93,SGD,1456.38
ACC00014,24-06-2024,Utility Bill,,24-06-2024,355.08,JPY,768.41,JPY,1070.6
ACC00050,24-06-2024,POS Purchase,,24-06-2024,471.33,EUR,207.81,JPY,4581.14
ACC00017,25-06-2024,ATM Withdrawal,,25-06-2024,3.4,INR,873.48,SGD,2066.01
ACC00011,25-06-2024,Utility Bill,,25-06-2024,603.43,EUR,525.84,SGD,3559.51
